Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Region,Postal_Code,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
1936,CA-2017-101245,2017-11-27,2017-12-03,"Standard Class",LW-16990,"Lindsay Williams",Corporate,"United States","San Francisco",California,West,94109,TEC-AC-10001284,Technology,Accessories,"Enermax Briskie RF Wireless Keyboard and Mouse Combo",166.16,8,0.00,59.82
1945,CA-2016-108581,2016-06-20,2016-06-26,"Standard Class",EA-14035,"Erin Ashbrook",Corporate,"United States",Carrollton,Texas,Central,75007,TEC-AC-10001109,Technology,Accessories,"Logitech Trackman Marble Mouse",95.97,4,0.20,26.39
1952,CA-2017-157987,2017-09-02,2017-09-06,"Standard Class",AC-10615,"Ann Chong",Corporate,"United States","New York City","New York",East,10009,TEC-PH-10003885,Technology,Phones,"Cisco SPA508G",197.97,3,0.00,57.41
1956,CA-2017-157987,2017-09-02,2017-09-06,"Standard Class",AC-10615,"Ann Chong",Corporate,"United States","New York City","New York",East,10009,TEC-AC-10002842,Technology,Accessories,"WD My Passport Ultra 2TB Portable External Hard Drive",238.00,2,0.00,38.08
1957,CA-2017-157987,2017-09-02,2017-09-06,"Standard Class",AC-10615,"Ann Chong",Corporate,"United States","New York City","New York",East,10009,TEC-AC-10000109,Technology,Accessories,"Sony Micro Vault Click 16 GB USB 2.0 Flash Drive",167.97,3,0.00,40.31
1961,CA-2017-110905,2017-09-10,2017-09-15,"Second Class",RW-19690,"Robert Waldorf",Consumer,"United States",Springfield,Missouri,Central,65807,TEC-AC-10003023,Technology,Accessories,"Logitech G105 Gaming Keyboard",296.85,5,0.00,53.43
1962,CA-2017-110905,2017-09-10,2017-09-15,"Second Class",RW-19690,"Robert Waldorf",Consumer,"United States",Springfield,Missouri,Central,65807,TEC-AC-10002217,Technology,Accessories,"Imation Clip USB flash drive - 8 GB",112.80,6,0.00,6.77
1967,CA-2017-165841,2017-12-21,2017-12-28,"Standard Class",DB-13210,"Dean Braden",Consumer,"United States",Paterson,"New Jersey",East,7501,TEC-PH-10002103,Technology,Phones,"Jabra SPEAK 410",281.97,3,0.00,78.95
1970,CA-2017-117485,2017-09-23,2017-09-29,"Standard Class",BD-11320,"Bill Donatelli",Consumer,"United States",Tulsa,Oklahoma,Central,74133,TEC-AC-10004659,Technology,Accessories,"Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB",291.96,4,0.00,102.19
1972,CA-2017-140242,2017-05-06,2017-05-11,"Standard Class",ML-17755,"Max Ludwig","Home Office","United States",Chicago,Illinois,Central,60623,TEC-AC-10004659,Technology,Accessories,"Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB",408.74,7,0.20,76.64
1975,CA-2014-148950,2014-12-14,2014-12-19,"Standard Class",JD-16015,"Joy Daniels",Consumer,"United States",Chicago,Illinois,Central,60610,TEC-AC-10002718,Technology,Accessories,"Belkin Standard 104 key USB Keyboard",35.02,3,0.20,-2.19
1977,CA-2014-110408,2014-10-18,2014-10-20,"Second Class",AS-10225,"Alan Schoenberger",Corporate,"United States",Montgomery,Alabama,South,36116,TEC-PH-10002352,Technology,Phones,"Avaya IP Phone 1140E VoIP phone",1394.95,5,0.00,362.69
1983,CA-2014-122749,2014-12-03,2014-12-09,"Standard Class",NG-18430,"Nathan Gelder",Consumer,"United States","Oklahoma City",Oklahoma,Central,73120,TEC-PH-10003811,Technology,Phones,"Jabra Supreme Plus Driver Edition Headset",479.96,4,0.00,134.39
1987,CA-2016-147417,2016-07-25,2016-07-27,"First Class",CB-12415,"Christy Brittain",Consumer,"United States",Columbus,Ohio,East,43229,TEC-CO-10001449,Technology,Copiers,"Hewlett Packard LaserJet 3310 Copier",1439.98,4,0.40,192.00
1999,CA-2014-131905,2014-02-06,2014-02-09,"First Class",ND-18460,"Neil Ducich",Corporate,"United States",Chesapeake,Virginia,South,23320,TEC-PH-10003645,Technology,Phones,"Aastra 57i VoIP phone",161.61,1,0.00,42.02
2000,CA-2014-131905,2014-02-06,2014-02-09,"First Class",ND-18460,"Neil Ducich",Corporate,"United States",Chesapeake,Virginia,South,23320,TEC-PH-10001615,Technology,Phones,"AT&T CL82213",144.95,5,0.00,42.04
2001,CA-2017-166128,2017-04-11,2017-04-18,"Standard Class",LW-17215,"Luke Weiss",Consumer,"United States",Pasadena,California,West,91104,TEC-AC-10001767,Technology,Accessories,"SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card",199.95,5,0.00,21.99
2007,CA-2014-111150,2014-12-31,2015-01-04,"Standard Class",RW-19630,"Rob Williams",Corporate,"United States",Columbia,Missouri,Central,65203,TEC-AC-10000290,Technology,Accessories,"Sabrent 4-Port USB 2.0 Hub",47.53,7,0.00,16.16
2012,CA-2015-155761,2015-12-11,2015-12-11,"Same Day",SC-20800,"Stuart Calhoun",Consumer,"United States",Houston,Texas,Central,77041,TEC-AC-10001606,Technology,Accessories,"Logitech Wireless Performance Mouse MX for PC and Mac",159.98,2,0.20,36.00
2047,CA-2016-131835,2016-07-17,2016-07-21,"Standard Class",MC-17590,"Matt Collister",Corporate,"United States","Perth Amboy","New Jersey",East,8861,TEC-PH-10001760,Technology,Phones,"Bose SoundLink Bluetooth Speaker",597.00,3,0.00,280.59
2056,CA-2017-120376,2017-12-22,2017-12-25,"First Class",TP-21130,"Theone Pippenger",Consumer,"United States",Detroit,Michigan,Central,48227,TEC-AC-10001114,Technology,Accessories,"Microsoft Wireless Mobile Mouse 4000",199.95,5,0.00,63.98
2058,CA-2017-120376,2017-12-22,2017-12-25,"First Class",TP-21130,"Theone Pippenger",Consumer,"United States",Detroit,Michigan,Central,48227,TEC-AC-10000844,Technology,Accessories,"Logitech Gaming G510s - Keyboard",84.99,1,0.00,30.60
2067,CA-2014-106439,2014-10-31,2014-11-04,"Standard Class",GG-14650,"Greg Guthrie",Corporate,"United States","Los Angeles",California,West,90049,TEC-AC-10004568,Technology,Accessories,"Maxell LTO Ultrium - 800 GB",251.91,9,0.00,47.86
2069,CA-2015-133452,2015-04-13,2015-04-19,"Standard Class",ZC-21910,"Zuschuss Carroll",Consumer,"United States",Pomona,California,West,91767,TEC-AC-10002800,Technology,Accessories,"Plantronics Audio 478 Stereo USB Headset",199.96,4,0.00,69.99
2074,CA-2017-122504,2017-11-07,2017-11-12,"Second Class",DB-13270,"Deborah Brumfield","Home Office","United States",Brentwood,California,West,94513,TEC-AC-10003289,Technology,Accessories,"Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard",59.97,3,0.00,13.79
2075,CA-2017-122504,2017-11-07,2017-11-12,"Second Class",DB-13270,"Deborah Brumfield","Home Office","United States",Brentwood,California,West,94513,TEC-PH-10002468,Technology,Phones,"Plantronics CS 50-USB - headset - Convertible, Monaural",761.54,7,0.20,66.64
2081,CA-2015-120103,2015-12-24,2015-12-29,"Standard Class",MS-17365,"Maribeth Schnelling",Consumer,"United States",Phoenix,Arizona,West,85023,TEC-PH-10002170,Technology,Phones,"ClearSounds CSC500 Amplified Spirit Phone Corded phone",111.98,2,0.20,11.20
2100,CA-2017-124401,2017-09-07,2017-09-12,"Standard Class",RD-19900,"Ruben Dartt",Consumer,"United States",Portland,Oregon,West,97206,TEC-AC-10002926,Technology,Accessories,"Logitech Wireless Marathon Mouse M705",279.94,7,0.20,80.48
2105,CA-2017-167101,2017-03-24,2017-03-28,"Second Class",BM-11650,"Brian Moss",Corporate,"United States","New York City","New York",East,10009,TEC-AC-10001266,Technology,Accessories,"Memorex Micro Travel Drive 8 GB",26.00,2,0.00,11.70
2114,CA-2015-164882,2015-10-31,2015-10-31,"Same Day",SG-20080,"Sandra Glassco",Consumer,"United States",Redlands,California,West,92374,TEC-PH-10001578,Technology,Phones,"Polycom SoundStation2 EX Conference phone",1295.84,4,0.20,145.78
2126,CA-2017-144862,2017-12-01,2017-12-05,"Standard Class",EH-14005,"Erica Hernandez","Home Office","United States",Philadelphia,Pennsylvania,East,19143,TEC-PH-10000923,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",62.96,7,0.40,9.44
2127,CA-2014-126032,2014-06-23,2014-06-28,"Standard Class",BS-11665,"Brian Stugart",Consumer,"United States",Philadelphia,Pennsylvania,East,19143,TEC-AC-10000158,Technology,Accessories,"Sony 64GB Class 10 Micro SDHC R40 Memory Card",86.38,3,0.20,1.08
2136,CA-2015-122210,2015-11-30,2015-12-04,"Standard Class",WB-21850,"William Brown",Consumer,"United States",Philadelphia,Pennsylvania,East,19134,TEC-PH-10002807,Technology,Phones,"Motorla HX550 Universal Bluetooth Headset",94.92,4,0.40,15.82
2144,CA-2016-155481,2016-09-01,2016-09-05,"Standard Class",DK-13225,"Dean Katz",Corporate,"United States",Philadelphia,Pennsylvania,East,19140,TEC-PH-10002293,Technology,Phones,"Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5",23.99,2,0.40,-4.80
2150,CA-2017-102771,2017-03-31,2017-04-05,"Standard Class",DO-13435,"Denny Ordway",Consumer,"United States","New York City","New York",East,10035,TEC-PH-10001536,Technology,Phones,"Spigen Samsung Galaxy S5 Case Wallet",84.95,5,0.00,22.09
2152,CA-2014-167360,2014-11-24,2014-11-29,"Second Class",RB-19435,"Richard Bierner",Consumer,"United States","Saint Louis",Missouri,Central,63116,TEC-AC-10001772,Technology,Accessories,"Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive",111.79,7,0.00,43.60
2164,CA-2016-154018,2016-10-13,2016-10-19,"Standard Class",HA-14920,"Helen Andreada",Consumer,"United States",Laredo,Texas,Central,78041,TEC-AC-10002402,Technology,Accessories,"Razer Kraken PRO Over Ear PC and Music Headset",191.98,3,0.20,24.00
2170,CA-2017-117870,2017-01-27,2017-01-30,"Second Class",JH-15820,"John Huston",Consumer,"United States",Kent,Ohio,East,44240,TEC-AC-10000927,Technology,Accessories,"Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ",71.98,3,0.20,-9.00
2171,CA-2017-117870,2017-01-27,2017-01-30,"Second Class",JH-15820,"John Huston",Consumer,"United States",Kent,Ohio,East,44240,TEC-PH-10003931,Technology,Phones,"JBL Micro Wireless Portable Bluetooth Speaker",107.98,3,0.40,-27.00
2183,CA-2016-128818,2016-05-07,2016-05-11,"Standard Class",CJ-12010,"Caroline Jumper",Consumer,"United States","New York City","New York",East,10009,TEC-MA-10000488,Technology,Machines,"Bady BDG101FRU Card Printer",3999.95,5,0.00,1159.99
2184,CA-2016-128818,2016-05-07,2016-05-11,"Standard Class",CJ-12010,"Caroline Jumper",Consumer,"United States","New York City","New York",East,10009,TEC-AC-10001767,Technology,Accessories,"SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card",199.95,5,0.00,21.99
2187,CA-2016-101378,2016-07-14,2016-07-14,"Same Day",RH-19600,"Rob Haberlin",Consumer,"United States",Huntsville,Alabama,South,35810,TEC-AC-10002345,Technology,Accessories,"HP Standard 104 key PS/2 Keyboard",29.00,2,0.00,7.25
2190,CA-2017-143063,2017-08-10,2017-08-15,"Standard Class",IL-15100,"Ivan Liston",Consumer,"United States",Columbus,Indiana,Central,47201,TEC-PH-10003645,Technology,Phones,"Aastra 57i VoIP phone",1454.49,9,0.00,378.17
2196,CA-2016-128412,2016-12-10,2016-12-17,"Standard Class",AP-10915,"Arthur Prichep",Consumer,"United States",Seattle,Washington,West,98105,TEC-AC-10003038,Technology,Accessories,"Kingston Digital DataTraveler 16GB USB 2.0",44.75,5,0.00,8.50
2202,US-2014-165659,2014-06-01,2014-06-06,"Standard Class",LT-17110,"Liz Thompson",Consumer,"United States","Little Rock",Arkansas,South,72209,TEC-PH-10002563,Technology,Phones,"Adtran 1202752G1",881.93,7,0.00,229.30
2208,US-2014-103905,2014-07-14,2014-07-20,"Standard Class",AW-10930,"Arthur Wiediger","Home Office","United States",Aurora,Illinois,Central,60505,TEC-PH-10001552,Technology,Phones,"I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink",38.27,4,0.20,3.83
2210,CA-2014-125556,2014-11-14,2014-11-16,"Second Class",ML-17410,"Maris LaWare",Consumer,"United States",Fairfield,Connecticut,East,6824,TEC-PH-10001079,Technology,Phones,"Polycom SoundPoint Pro SE-225 Corded phone",832.93,7,0.00,233.22
2221,CA-2017-130841,2017-07-28,2017-08-01,"Standard Class",MH-17620,"Matt Hagelstein",Corporate,"United States","San Francisco",California,West,94110,TEC-PH-10001817,Technology,Phones,"Wilson Electronics DB Pro Signal Booster",1145.60,4,0.20,100.24
2222,CA-2015-131884,2015-12-06,2015-12-06,"Same Day",DK-13375,"Dennis Kane",Consumer,"United States",Marion,Ohio,East,43302,TEC-PH-10001578,Technology,Phones,"Polycom SoundStation2 EX Conference phone",485.94,2,0.40,-89.09
2228,CA-2017-130771,2017-07-29,2017-08-03,"Standard Class",LA-16780,"Laura Armstrong",Corporate,"United States",Austin,Texas,Central,78745,TEC-PH-10002496,Technology,Phones,"Cisco SPA301",124.79,1,0.20,15.60
2234,CA-2015-123232,2015-12-14,2015-12-16,"Second Class",DJ-13630,"Doug Jacobs",Consumer,"United States",Portland,Oregon,West,97206,TEC-PH-10001051,Technology,Phones,"HTC One",319.97,4,0.20,36.00
2235,CA-2017-104066,2017-12-05,2017-12-10,"Standard Class",QJ-19255,"Quincy Jones",Corporate,"United States",Burlington,Vermont,East,5408,TEC-AC-10001013,Technology,Accessories,"Logitech ClearChat Comfort/USB Headset H390",205.03,7,0.00,67.66
2242,US-2016-126893,2016-11-26,2016-12-01,"Standard Class",CT-11995,"Carol Triggs",Consumer,"United States",Philadelphia,Pennsylvania,East,19134,TEC-PH-10004165,Technology,Phones,"Mitel MiVoice 5330e IP Phone",494.98,3,0.40,-115.50
2247,CA-2017-103380,2017-11-21,2017-11-25,"Standard Class",BF-11005,"Barry Franz","Home Office","United States",Pasadena,California,West,91104,TEC-PH-10004165,Technology,Phones,"Mitel MiVoice 5330e IP Phone",659.98,3,0.20,49.50
2256,CA-2016-164091,2016-09-17,2016-09-22,"Standard Class",LA-16780,"Laura Armstrong",Corporate,"United States",Bangor,Maine,East,4401,TEC-PH-10001944,Technology,Phones,"Wi-Ex zBoost YX540 Cellular Phone Signal Booster",437.85,3,0.00,131.36
2261,CA-2015-117611,2015-11-08,2015-11-10,"Second Class",MZ-17335,"Maria Zettner","Home Office","United States","San Diego",California,West,92024,TEC-AC-10002049,Technology,Accessories,"Logitech G19 Programmable Gaming Keyboard",371.97,3,0.00,66.95
2262,US-2015-137960,2015-12-18,2015-12-18,"Same Day",MW-18220,"Mitch Webber",Consumer,"United States","New York City","New York",East,10035,TEC-AC-10002253,Technology,Accessories,"Imation Bio 8GB USB Flash Drive Imation Corp",166.24,1,0.00,24.94
2264,CA-2016-131065,2016-11-14,2016-11-16,"Second Class",AA-10375,"Allen Armold",Consumer,"United States",Atlanta,Georgia,South,30318,TEC-AC-10004145,Technology,Accessories,"Logitech diNovo Edge Keyboard",499.98,2,0.00,115.00
2274,CA-2015-142944,2015-03-06,2015-03-11,"Standard Class",JL-15850,"John Lucas",Consumer,"United States","San Francisco",California,West,94122,TEC-CO-10003763,Technology,Copiers,"Canon PC1060 Personal Laser Copier",1119.98,2,0.20,377.99
2279,CA-2014-104283,2014-06-27,2014-07-01,"Standard Class",LM-17065,"Liz MacKendrick",Consumer,"United States",Southaven,Mississippi,South,38671,TEC-AC-10000109,Technology,Accessories,"Sony Micro Vault Click 16 GB USB 2.0 Flash Drive",223.96,4,0.00,53.75
2284,CA-2015-153108,2015-03-05,2015-03-09,"Standard Class",SF-20200,"Sarah Foster",Consumer,"United States","New Castle",Indiana,Central,47362,TEC-PH-10001552,Technology,Phones,"I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink",23.92,2,0.00,6.70
2291,CA-2015-149342,2015-04-20,2015-04-25,"Standard Class",TS-21160,"Theresa Swint",Corporate,"United States",Columbus,Georgia,South,31907,TEC-PH-10001557,Technology,Phones,"Pyle PMP37LED",287.97,3,0.00,77.75
2294,CA-2015-130995,2015-11-01,2015-11-06,"Standard Class",QJ-19255,"Quincy Jones",Corporate,"United States","New York City","New York",East,10009,TEC-PH-10000347,Technology,Phones,"Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple",4.95,1,0.00,1.34
2298,CA-2015-113145,2015-11-01,2015-11-05,"Standard Class",VD-21670,"Valerie Dominguez",Consumer,"United States","New York City","New York",East,10011,TEC-PH-10001527,Technology,Phones,"Plantronics MX500i Earset",42.95,1,0.00,1.29
2299,CA-2015-113145,2015-11-01,2015-11-05,"Standard Class",VD-21670,"Valerie Dominguez",Consumer,"United States","New York City","New York",East,10011,TEC-AC-10001838,Technology,Accessories,"Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset",1399.93,7,0.00,601.97
2300,CA-2015-113145,2015-11-01,2015-11-05,"Standard Class",VD-21670,"Valerie Dominguez",Consumer,"United States","New York City","New York",East,10011,TEC-PH-10002597,Technology,Phones,"Xblue XB-1670-86 X16 Small Office Telephone - Titanium",503.96,4,0.00,125.99
2303,CA-2016-106558,2016-01-17,2016-01-21,"Standard Class",DL-13495,"Dionis Lloyd",Corporate,"United States",Columbus,Georgia,South,31907,TEC-AC-10001142,Technology,Accessories,"First Data FD10 PIN Pad",316.00,4,0.00,31.60
2308,CA-2017-116225,2017-11-05,2017-11-09,"Standard Class",SV-20935,"Susan Vittorini",Consumer,"United States","New York City","New York",East,10009,TEC-AC-10001432,Technology,Accessories,"Enermax Aurora Lite Keyboard",390.75,5,0.00,171.93
2319,CA-2017-122035,2017-07-20,2017-07-25,"Standard Class",EM-13825,"Elizabeth Moffitt",Corporate,"United States","Sioux Falls","South Dakota",Central,57103,TEC-AC-10003095,Technology,Accessories,"Logitech G35 7.1-Channel Surround Sound Headset",389.97,3,0.00,132.59
2321,CA-2017-165491,2017-03-20,2017-03-24,"Standard Class",HW-14935,"Helen Wasserman",Corporate,"United States",Seattle,Washington,West,98115,TEC-AC-10000358,Technology,Accessories,"Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB",265.93,7,0.00,63.82
2343,US-2014-143231,2014-12-31,2015-01-03,"First Class",GM-14455,"Gary Mitchum","Home Office","United States",Franklin,Massachusetts,East,2038,TEC-AC-10000358,Technology,Accessories,"Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB",113.97,3,0.00,27.35
2356,CA-2015-111514,2015-08-31,2015-09-02,"First Class",SC-20260,"Scott Cohen",Corporate,"United States","San Francisco",California,West,94122,TEC-AC-10004864,Technology,Accessories,"Memorex Micro Travel Drive 32 GB",36.51,1,0.00,15.70
2357,CA-2015-111514,2015-08-31,2015-09-02,"First Class",SC-20260,"Scott Cohen",Corporate,"United States","San Francisco",California,West,94122,TEC-MA-10000597,Technology,Machines,"Lexmark S315 Color Inkjet Printer",239.98,3,0.20,80.99
2371,CA-2017-155152,2017-07-07,2017-07-09,"Second Class",MP-17965,"Michael Paige",Corporate,"United States",Warwick,"Rhode Island",East,2886,TEC-AC-10004353,Technology,Accessories,"Hypercom P1300 Pinpad",252.00,4,0.00,93.24
2386,US-2017-117534,2017-03-25,2017-03-26,"First Class",CV-12295,"Christina VanderZanden",Consumer,"United States",Fresno,California,West,93727,TEC-PH-10000141,Technology,Phones,"Clearsounds A400",211.17,4,0.20,15.84
2387,US-2017-117534,2017-03-25,2017-03-26,"First Class",CV-12295,"Christina VanderZanden",Consumer,"United States",Fresno,California,West,93727,TEC-CO-10000971,Technology,Copiers,"Hewlett Packard 310 Color Digital Copier",479.98,2,0.20,60.00
2392,US-2015-127040,2015-12-06,2015-12-10,"Standard Class",SG-20605,"Speros Goranitis",Consumer,"United States","New York City","New York",East,10009,TEC-AC-10002637,Technology,Accessories,"Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black)",1619.91,9,0.00,97.19
2395,CA-2015-137897,2015-11-14,2015-11-19,"Standard Class",PJ-18835,"Patrick Jones",Corporate,"United States","New York City","New York",East,10035,TEC-AC-10002217,Technology,Accessories,"Imation Clip USB flash drive - 8 GB",37.60,2,0.00,2.26
2396,CA-2015-137897,2015-11-14,2015-11-19,"Standard Class",PJ-18835,"Patrick Jones",Corporate,"United States","New York City","New York",East,10035,TEC-AC-10001267,Technology,Accessories,"Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...",59.90,2,0.00,23.96
2405,CA-2017-108574,2017-10-07,2017-10-11,"Standard Class",MG-18145,"Mike Gockenbach",Consumer,"United States","Los Angeles",California,West,90045,TEC-AC-10002049,Technology,Accessories,"Logitech G19 Programmable Gaming Keyboard",1115.91,9,0.00,200.86
